platform_id,video_id,watch_count,total_time_watched,price_per_watch
145,1305,306451,12870942,0.43
110,373,437739,24951123,0.22
41,244,608750,35307500,0.34
160,558,2003,54081,0.39
161,1593,1505,12040,0.33
158,238,1497,80838,0.1
162,113,1494,8964,0.49
38,360,261457,6797882,0.19
160,189,1999,43978,0.37
161,1142,1506,64758,0.12
158,1246,1498,86884,0.12
27,322,54173,704249,0.12
160,528,1998,19980,0.17
76,342,383086,9960236,0.11
31,514,104795,3353440,0.17
60,123,414459,14506065,0.44
144,947,652268,3913608,0.12
136,1469,252894,4804986,0.3
100,1429,745724,8948688,0.35
14,1893,262441,2099528,0.33
160,919,2001,94047,0.44
58,1885,593657,17216053,0.25
124,1199,732847,10992705,0.34
26,1878,290700,9883800,0.36
161,1040,1498,80892,0.13
144,384,816548,44910140,0.44
20,572,725871,18872646,0.37
125,648,239360,6223360,0.11
101,1939,859464,24924456,0.41
45,1019,489085,18585230,0.49
162,443,1499,38974,0.47
10,367,985491,43361604,0.46
162,603,1505,87290,0.39
73,1096,107329,3005212,0.45
88,1479,610191,25628022,0.15
146,646,642251,3211255,0.24
63,1205,642916,15429984,0.28
61,459,133632,3608064,0.32
49,12,470988,27317304,0.44
146,588,562802,11818842,0.12
158,1665,1498,11984,0.19
159,1535,1515,89385,0.35
6,567,450115,9902530,0.26
161,1799,1497,34431,0.45
159,1408,1515,69690,0.22
123,222,894891,12528474,0.3
158,1109,1500,43500,0.36
127,1933,64496,3289296,0.39
162,1588,1505,43645,0.39
13,163,416225,11238075,0.45
159,658,1512,15120,0.41
136,1597,448463,9417723,0.36
38,450,810847,24325410,0.29
112,1950,148803,4166484,0.31
15,1956,183090,9520680,0.42
15,1171,819390,18845970,0.27
2,1813,209583,1047915,0.35
81,231,641700,15400800,0.44
16,667,474901,24694852,0.26
159,944,1508,61828,0.22
27,1121,253177,4557186,0.39
85,716,918715,53285470,0.28
160,850,2005,78195,0.38
158,9,1499,73451,0.15
122,774,105489,1687824,0.14
158,1378,1496,16456,0.12
160,436,1998,99900,0.43
162,160,1494,29880,0.17
75,603,467500,27115000,0.13
64,573,625247,23759386,0.44
160,1201,2006,46138,0.34
162,1198,1500,75000,0.16
161,496,1503,28557,0.11
159,1070,1510,49830,0.19
101,1624,528683,4229464,0.26
94,671,652341,5218728,0.17
161,412,1504,21056,0.12
149,1019,440352,16733376,0.49
11,1981,381618,14501484,0.48
159,54,1510,83050,0.47
115,747,156044,7178024,0.49
161,76,1502,31542,0.26
98,1791,485581,20394402,0.46
71,1526,789200,38670800,0.43
143,1760,47156,1744772,0.12
162,1415,1499,16489,0.14
143,646,320731,1603655,0.12
159,1812,1504,33088,0.11
32,702,469943,26786751,0.21
162,1975,1503,31563,0.43
161,643,1498,7490,0.15
72,1001,374325,21710850,0.44
93,1580,351576,14063040,0.14
159,592,1510,37750,0.47
91,67,710491,6394419,0.13
19,828,244503,6846084,0.37
11,31,238852,4538188,0.47
158,1812,1498,32956,0.41
159,1500,1515,72720,0.25
87,479,330561,4958415,0.21
154,1358,864666,21616650,0.38
57,340,191779,1342453,0.4
49,1962,84055,3194090,0.43
67,1196,372604,7824684,0.47
156,1539,930106,55806360,0.44
76,158,849396,38222820,0.2
63,1113,116656,3033056,0.14
162,1776,1503,37575,0.15
100,1249,114242,4683922,0.23
50,119,814744,21998088,0.44
66,271,680933,19066124,0.2
46,1314,467821,22923229,0.31
53,722,705226,19746328,0.3
121,446,373131,11567061,0.11
144,740,282198,3386376,0.37
148,574,586887,34039446,0.21
125,1101,612376,13472272,0.44
162,752,1505,33110,0.16
159,781,1507,45210,0.11
140,278,791064,12657024,0.27
52,1516,481085,11064955,0.38
160,1803,2003,50075,0.11
160,829,1996,15968,0.27
160,1567,2004,32064,0.24
133,1774,575316,16108848,0.3
27,920,802862,45763134,0.4
50,629,196751,5902530,0.2
93,910,347386,12158510,0.13
161,9,1500,73500,0.15
28,1373,150411,3910686,0.28
162,1252,1505,15050,0.34
51,457,160566,4174716,0.36
39,529,222148,6220144,0.19
158,138,1499,40473,0.1
22,468,219233,6138524,0.19
162,854,1497,22455,0.17
2,1021,667989,13359780,0.12
136,709,565449,16398021,0.35
123,557,759046,25048518,0.36
106,419,637015,15925375,0.12
95,722,253305,7092540,0.32
19,957,50516,606192,0.38
109,1074,926462,12970468,0.37
65,600,130477,3914310,0.21
161,1474,1498,79394,0.36
94,1432,824977,17324517,0.33
107,1158,933049,49451597,0.42
40,62,700411,4202466,0.2
158,352,1497,19461,0.48
24,1176,208946,7522056,0.46
161,226,1501,46531,0.23
78,222,48763,682682,0.47
124,1846,590116,5901160,0.29
161,1356,1500,37500,0.41
118,1681,12421,732839,0.11
161,978,1499,70453,0.46
100,196,257294,3087528,0.49
160,799,1998,47952,0.38
159,1244,1507,18084,0.26
104,343,664700,35893800,0.27
39,664,143287,4871758,0.31
161,61,1501,43529,0.12
60,1752,879710,10556520,0.29
86,355,69478,2570686,0.37
113,390,507121,18256356,0.49
84,1004,367315,2938520,0.14
47,1610,890508,43634892,0.11
133,96,492559,9851180,0.31
160,842,2000,60000,0.19
160,230,2004,42084,0.38
18,1124,532299,7984485,0.44
161,266,1500,31500,0.39
158,1700,1502,30040,0.46
38,1038,343429,6868580,0.17
6,760,157840,9470400,0.32
18,1666,373334,15680028,0.29
142,115,711057,22042767,0.15
72,1910,878732,36906744,0.43
129,1850,812389,46306173,0.49
82,5,68794,3921258,0.23
160,1364,2003,78117,0.19
89,1235,558112,11720352,0.26
155,1561,32742,1866294,0.17
129,268,662591,17227366,0.21
158,908,1497,11976,0.18
124,194,421186,4633046,0.18
136,1405,679688,19710952,0.4
34,754,177676,3553520,0.45
147,1116,613098,34333488,0.36
19,476,976224,35144064,0.3
159,31,1516,28804,0.31
145,668,651139,29952394,0.4
36,911,757491,37117059,0.16
162,733,1497,10479,0.29
37,1626,394633,10655091,0.22
73,1091,646204,5815836,0.35
159,860,1509,31689,0.21
72,106,977328,13682592,0.42
160,908,2001,16008,0.39
159,1150,1510,89090,0.48
41,874,250672,4261424,0.34
161,155,1503,42084,0.23
23,665,94001,1222013,0.4
162,485,1503,15030,0.46
6,1298,431900,9933700,0.2
162,1768,1502,40554,0.36
74,1460,51011,1122242,0.31
25,1492,890741,21377784,0.27
64,812,859334,24061352,0.19
158,121,1497,23952,0.35
113,1869,440658,22914216,0.49
160,422,1998,23976,0.2
92,896,56456,1863048,0.44
159,1683,1510,64930,0.45
158,1878,1500,51000,0.46
66,667,653270,33970040,0.34
162,1578,1506,31626,0.38
160,1847,1999,105947,0.19
114,1584,370901,20770456,0.22
158,1101,1504,33088,0.45
31,354,982923,28504767,0.48
26,154,561651,16849530,0.46
91,1598,811998,4059990,0.23
162,1404,1499,11992,0.22
161,1411,1501,57038,0.32
162,1163,1497,16467,0.48
107,1589,333534,15342564,0.17
161,1397,1502,9012,0.37
162,518,1503,43587,0.17
135,1549,813855,38251185,0.49
160,515,2005,24060,0.15
158,870,1504,39104,0.42
64,1839,669037,10704592,0.15
9,29,758302,13649436,0.37
10,1179,881536,26446080,0.44
94,1309,594504,11295576,0.18
103,1196,574083,12055743,0.27
82,21,380205,15968610,0.41
14,376,446788,8935760,0.19
158,1313,1498,68908,0.3
50,226,422351,13092881,0.17
11,1767,261471,10458840,0.41
106,1940,769739,9236868,0.11
158,1738,1495,43355,0.15
44,1733,578183,8094562,0.44
34,900,966653,24166325,0.2
102,1793,577120,13850880,0.26
48,1332,750114,18752850,0.19
158,949,1500,75000,0.42
158,245,1506,27108,0.27
49,983,335082,5026230,0.13
162,219,1500,7500,0.44
162,1107,1504,90240,0.17
162,213,1504,28576,0.24
162,386,1500,39000,0.47
16,1155,867603,20822472,0.33
159,1196,1504,31584,0.34
44,406,914684,29269888,0.28
106,1150,397484,23451556,0.44
70,1735,605377,23004326,0.16
162,1781,1495,52325,0.45
50,474,20600,515000,0.2
161,1867,1502,12016,0.49
34,1859,1750,8750,0.35
161,1178,1502,33044,0.33
159,1942,1507,13563,0.2
107,1636,437195,3060365,0.24
43,1296,267280,10423920,0.19
128,1423,944776,4723880,0.39
5,1774,667301,18684428,0.37
78,423,243235,7053815,0.16
144,1083,436343,2618058,0.22
160,1686,1994,75772,0.49
158,586,1498,67410,0.33
162,470,1497,85329,0.31
132,1030,342074,10946368,0.12
41,1287,548772,25792284,0.31
134,286,55195,1048705,0.17
162,21,1498,62916,0.3
140,630,121275,6670125,0.38
75,645,857247,24860163,0.37
52,1440,720567,36028350,0.16
159,325,1509,64887,0.39
8,1487,857967,5147802,0.32
130,232,990679,26748333,0.42
162,834,1503,63126,0.24
97,1517,528555,16913760,0.18
151,1539,888874,53332440,0.47
63,359,712728,21381840,0.21
53,1825,827935,25665985,0.15
159,1798,1515,71205,0.18
144,1135,976266,55647162,0.19
69,858,221583,1772664,0.21
157,1686,189869,7215022,0.28
138,1560,781692,38302908,0.2
158,771,1498,62916,0.28
78,1548,921995,8297955,0.38
10,1723,601285,13829555,0.14
41,1781,284686,9964010,0.22
161,1434,1506,45180,0.38
17,1928,923626,17548894,0.39
161,773,1497,20958,0.12
158,1021,1499,29980,0.16
121,1828,528101,15843030,0.46
31,1039,129814,3504978,0.48
18,1299,448678,26472002,0.4
63,124,453357,9520497,0.29
160,982,2001,54027,0.34
25,677,912969,35605791,0.49
158,264,1497,26946,0.17
84,614,504498,3026988,0.14
122,911,799838,39192062,0.25
137,1793,546032,13104768,0.24
159,855,1507,13563,0.11
2,1360,989832,39593280,0.14
159,73,1518,13662,0.24
140,433,784016,21952448,0.45
160,1122,2004,92184,0.23
160,20,1998,43956,0.31
158,434,1503,46593,0.1
139,374,684524,5476192,0.4
162,1935,1501,36024,0.46
156,60,360755,9740385,0.14
159,822,1510,80030,0.35
91,1634,840064,5040384,0.2
24,1246,608229,35277282,0.36
37,1430,955694,26759432,0.43
128,1819,232011,12760605,0.22
72,1961,801453,8815983,0.48
159,964,1512,43848,0.33
159,496,1509,28671,0.24
85,1415,366288,4029168,0.34
55,1962,955454,36307252,0.39
40,316,269295,1615770,0.36
160,961,1993,113601,0.43
106,1253,297958,2383664,0.5
123,38,490596,10302516,0.2
62,1442,521039,21362599,0.34
115,1175,867515,7807635,0.16
17,521,258962,4402354,0.22
50,1385,207811,6026519,0.17
139,961,418620,23861340,0.31
44,18,275644,14884776,0.14
108,1769,116076,3017976,0.32
132,923,748523,30689443,0.12
119,1679,125231,3256006,0.29
89,1567,898096,14369536,0.19
109,971,42718,1067950,0.4
16,1547,707359,12732462,0.39
162,831,1496,14960,0.42
162,1046,1499,29980,0.26
160,1726,1999,55972,0.26
159,271,1513,42364,0.47
63,939,865054,32872052,0.21
160,423,2000,58000,0.12
161,1639,1496,76296,0.37
159,673,1512,46872,0.49
158,307,1498,20972,0.19
160,506,1999,17991,0.34
162,1367,1502,36048,0.5
160,751,1999,21989,0.25
161,251,1504,72192,0.15
18,1581,262837,7622273,0.49
63,358,463496,20857320,0.43
162,1148,1497,40419,0.37
79,570,605388,9686208,0.3
21,2,613667,31910684,0.42
95,905,372412,2606884,0.11
162,1175,1499,13491,0.49
1,1918,260133,15347847,0.25
80,1411,452374,17190212,0.2
162,1390,1501,37525,0.11
162,1044,1499,20986,0.19
53,1672,355458,4976412,0.32
161,1751,1497,17964,0.24
161,958,1502,70594,0.12
130,553,477185,9543700,0.21
27,1014,794039,46054262,0.32
29,218,441647,10157881,0.37
159,640,1504,43616,0.45
132,1349,21358,469876,0.45
104,229,289285,13596395,0.13
65,1309,426386,8101334,0.4
139,403,308760,11115360,0.26
33,196,11053,132636,0.31
75,1977,94146,1600482,0.3
162,1561,1502,85614,0.18
160,1000,2000,52000,0.18
118,423,380771,11042359,0.22
68,1711,269836,1349180,0.42
39,660,289990,15659460,0.47
162,900,1496,37400,0.32
109,1423,216225,1081125,0.38
159,833,1508,27144,0.45
36,372,766289,27586404,0.23
162,310,1500,69000,0.23
160,75,2003,54081,0.26
161,1259,1500,25500,0.24
162,822,1499,79447,0.32
79,232,345304,9323208,0.43
53,1345,117733,4709320,0.4
25,192,101083,5458482,0.29
50,938,428563,18856772,0.16
50,220,80576,2094976,0.46
20,112,934546,23363650,0.39
33,680,105491,5802005,0.41
159,1454,1506,45180,0.45
158,1120,1497,89820,0.36
129,1439,608665,24346600,0.23
18,801,814625,9775500,0.41
46,1486,523581,26702631,0.1
158,788,1503,16533,0.25
51,1107,646122,38767320,0.27
144,1267,564039,7896546,0.12
7,42,195916,5877480,0.23
102,371,245180,9562020,0.43
144,1037,710490,23446170,0.27
159,937,1508,49764,0.33
102,296,440200,21129600,0.3
158,1228,1493,34339,0.36
160,1665,1998,15984,0.26
160,1415,2000,22000,0.12
38,1509,611860,17132080,0.2
134,1907,459067,10099474,0.46
82,740,383910,4606920,0.21
162,687,1501,21014,0.23
159,1697,1512,36288,0.25
21,526,772885,19322125,0.19
94,74,310294,12101466,0.3
30,1272,299571,2696139,0.18
160,1317,2000,26000,0.49
108,441,100082,600492,0.12
133,212,193776,2712864,0.15
158,56,1497,44910,0.29
4,658,638280,6382800,0.31
29,222,20609,288526,0.22
130,1230,716318,7163180,0.34
68,1552,624378,16858206,0.31
61,685,910374,32773464,0.1
29,812,856880,23992640,0.33
159,1605,1515,72720,0.1
158,99,1501,43529,0.46
4,1868,23593,707790,0.19
160,571,1999,93953,0.29
158,138,1503,40581,0.22
160,287,2003,66099,0.28
97,220,813489,21150714,0.35
82,511,879851,36953742,0.19
101,32,300247,2101729,0.31
97,1884,829430,21565180,0.32
108,1173,687903,17885478,0.43
12,1806,429797,2148985,0.41
144,532,188961,3779220,0.44
28,103,448239,24653145,0.36
66,1448,555484,13887100,0.26
13,330,744764,5958112,0.24
159,1859,1509,7545,0.37
62,386,492317,12800242,0.35
50,1732,666027,30637242,0.32
158,884,1502,10514,0.17
162,815,1500,73500,0.19
119,1468,229946,5058812,0.35
87,1167,315518,6310360,0.25
153,289,954504,25771608,0.24
158,1887,1498,40446,0.32
161,1568,1502,40554,0.33
34,1380,840261,21006525,0.44
162,1561,1500,85500,0.46
19,842,175182,5255460,0.44
21,345,471131,23085419,0.29
58,492,832010,26624320,0.13
6,556,204277,5311202,0.33
47,552,522928,12550272,0.12
151,1331,737034,22111020,0.49
114,362,28043,1233892,0.4
161,1898,1500,34500,0.17
161,1431,1497,89820,0.28
159,1977,1510,25670,0.2
132,305,10433,292124,0.11
130,1897,216091,1296546,0.36
76,187,294361,9125191,0.41
41,376,344227,6884540,0.35
34,1999,996734,25915084,0.11
160,1428,1998,117882,0.13
51,1672,3007,42098,0.46
83,1678,4613,138390,0.13
134,163,906231,24468237,0.31
159,496,1507,28633,0.19
110,583,127835,1917525,0.16
27,1322,736432,5155024,0.35
160,345,2006,98294,0.42
162,248,1503,43587,0.19
39,101,876832,7891488,0.49
72,1552,823508,22234716,0.13
39,1104,772893,39417543,0.15
29,236,567955,19310470,0.16
154,694,213851,7484785,0.36
32,359,108052,3241560,0.36
127,412,801606,11222484,0.12
24,637,471951,10382922,0.36
31,1953,673116,4038696,0.21
150,1831,834623,40061904,0.15
158,619,1498,11984,0.22
161,117,1497,41916,0.44
160,1284,1998,101898,0.11
160,1824,1996,75848,0.25
162,560,1500,24000,0.36
95,325,839403,36094329,0.47
147,667,540970,28130440,0.16
160,1883,2003,42063,0.15
158,386,1502,39052,0.15
151,500,148980,4022460,0.4
39,1032,829396,20734900,0.45
146,1118,880158,52809480,0.19
162,1954,1501,69046,0.39
7,855,481742,4335678,0.15
161,1948,1505,16555,0.48
158,888,1496,76296,0.33
153,829,931098,7448784,0.12
161,1498,1502,76602,0.41
124,108,663339,15256797,0.3
79,1767,605588,24223520,0.16
9,1493,715535,21466050,0.17
78,1684,692864,4157184,0.37
158,30,1495,17940,0.26
82,1544,45006,1260168,0.38
49,232,195385,5275395,0.39
130,1861,407616,13451328,0.3
157,315,852646,46042884,0.17
162,1318,1501,61541,0.29
159,1038,1515,30300,0.33
112,1185,239260,12202260,0.26
32,1651,700882,22428224,0.23
162,1820,1500,12000,0.26
160,579,1994,13958,0.37
134,576,435748,3050236,0.19
77,980,825971,25605101,0.26
122,1971,314742,11960196,0.12
129,1854,595415,30961580,0.39
159,236,1505,51170,0.36
155,573,746143,28353434,0.44
76,1962,582163,22122194,0.16
44,1636,74350,520450,0.43
132,1328,90070,2521960,0.23
139,1831,742422,35636256,0.29
128,827,108343,5308807,0.41
84,1984,571433,17142990,0.49
158,1185,1504,76704,0.44
161,1643,1500,15000,0.13
99,1094,411969,21834357,0.34
162,229,1504,70688,0.18
161,461,1508,28652,0.49
70,1182,99280,5460400,0.5
93,1410,14416,619888,0.49
161,166,1502,54072,0.41
84,1058,274046,2466414,0.49
133,472,976647,50785644,0.2
160,1013,2003,108162,0.46
115,1370,101203,2732481,0.42
133,1394,101614,5893612,0.46
111,947,346849,2081094,0.32
54,651,703627,28848707,0.17
162,856,1506,43674,0.28
36,1082,603864,7850232,0.34
43,334,888542,6219794,0.29
162,940,1499,76449,0.14
140,728,478076,3824608,0.22
106,1655,612025,15300625,0.42
65,1498,909543,46386693,0.33
47,794,16564,546612,0.27
148,825,413995,18215780,0.45
123,1308,669924,30146580,0.45
104,757,707923,14866383,0.11
11,1047,357622,20742076,0.24
129,997,561277,22451080,0.29
97,1356,654436,16360900,0.31
160,274,2003,46069,0.13
159,1801,1510,21140,0.27
104,322,332853,4327089,0.25
159,23,1512,13608,0.2
27,436,697464,34873200,0.12
91,985,993914,10933054,0.21
110,998,695831,4870817,0.31
75,1338,133909,7498904,0.23
87,1055,497215,17402525,0.49
161,1060,1506,76806,0.49
107,1772,786662,12586592,0.47
26,202,31271,750504,0.18
105,1704,96328,3178824,0.14
158,1692,1502,55574,0.48
91,891,81382,2278696,0.4
100,589,565985,33959100,0.13
123,925,354744,19510920,0.2
158,168,1502,42056,0.27
75,1542,827288,8272880,0.13
124,1718,179182,8600736,0.36
161,942,1500,40500,0.3
30,1018,261754,7590866,0.42
127,283,991928,42652904,0.31
159,1616,1510,45300,0.35
62,1808,311193,16493229,0.44
143,1671,146709,5134815,0.37
23,217,803737,11252318,0.26
94,1836,250501,8016032,0.16
158,532,1498,29960,0.28
66,1465,860030,22360780,0.32
35,1004,316728,2533824,0.48
49,1599,546221,27857271,0.19
148,884,838021,5866147,0.27
56,200,202163,9501661,0.24
72,745,78411,705699,0.43
8,83,572756,17755436,0.25
158,1547,1494,26892,0.27
161,380,1495,61295,0.49
91,580,24013,288156,0.39
162,1030,1503,48096,0.25
78,1397,823944,4943664,0.49
110,1375,415964,11646992,0.37
158,1939,1500,43500,0.33
161,1466,1503,55611,0.19
161,985,1501,16511,0.17
87,1875,209956,2099560,0.25
161,1601,1501,42028,0.25
142,979,383453,16105026,0.34
159,25,1509,40743,0.48
159,749,1513,13617,0.3
161,1464,1501,10507,0.14
124,1343,911071,21865704,0.17
162,486,1500,19500,0.12
88,1875,916175,9161750,0.28
158,199,1503,82665,0.44
139,426,696877,11150032,0.49
145,134,531874,14360598,0.4
162,304,1503,46593,0.33
147,522,345558,8293392,0.25
162,151,1498,35952,0.15
53,1455,581811,12218031,0.11
54,1810,611897,21416395,0.12
50,322,140246,1823198,0.38
159,767,1514,39364,0.23
159,1466,1512,55944,0.39
100,827,613984,30085216,0.42
90,1198,658210,32910500,0.33
57,272,725665,29752265,0.26
143,146,883043,39736935,0.19
48,1950,774893,21697004,0.49
138,1141,303990,14287530,0.35
84,967,580001,22040038,0.43
61,1007,586691,29334550,0.12
158,168,1506,42168,0.34
158,1278,1499,8994,0.2
46,1857,811752,34093584,0.26
16,1493,791175,23735250,0.31
112,1227,797357,42259921,0.21
43,569,452792,27167520,0.37
43,701,158755,3016345,0.44
68,1349,544995,11989890,0.49
60,908,565568,4524544,0.33
44,791,874867,46367951,0.17
158,924,1502,81108,0.14
6,625,814045,17908990,0.44
64,1065,637723,11479014,0.15
119,1303,563835,11840535,0.28
158,1207,1497,38922,0.24
91,765,11503,483126,0.4
162,23,1505,13545,0.46
158,70,1500,43500,0.1
117,579,251357,1759499,0.22
160,322,2005,26065,0.19
74,1251,211067,9286948,0.38
73,1308,17265,776925,0.11
88,934,176933,884665,0.28
56,258,549056,3294336,0.44
162,157,1500,61500,0.35
101,1885,105417,3057093,0.24
78,1638,289601,17086459,0.12
158,1832,1502,40554,0.3
160,1805,1999,49975,0.14
139,849,848135,5088810,0.34
103,94,180284,9194484,0.37
160,911,2001,98049,0.38
94,862,917662,24776874,0.16
160,1370,2001,54027,0.32
46,446,112868,3498908,0.35
108,969,443606,9315726,0.15
158,198,1497,44910,0.43
146,954,765648,19906848,0.33
160,1788,1998,45954,0.22
118,789,452992,12683776,0.41
90,1265,408524,3268192,0.24
161,902,1506,10542,0.42
160,889,1999,33983,0.47
77,361,923717,52651869,0.47
162,1265,1497,11976,0.18
161,1578,1502,31542,0.38
5,445,760470,35742090,0.32
114,650,940247,13163458,0.33
132,1086,521930,31315800,0.39
41,1690,545003,19620108,0.45
141,248,187654,5441966,0.36
39,94,741810,37832310,0.33
104,502,526590,19483830,0.23
155,1165,361554,6146418,0.38
148,1583,168500,6066000,0.23
141,102,321196,15417408,0.24
160,1735,2000,76000,0.11
156,1180,152452,2134328,0.42
162,1502,1495,23920,0.32
50,766,569120,7398560,0.32
95,1541,601406,5412654,0.15
152,1674,102589,3488026,0.14
160,1267,1997,27958,0.19
144,557,191489,6319137,0.25
109,1886,692147,32530909,0.23
159,1605,1506,72288,0.13
68,125,581588,16284464,0.43
157,1061,34714,728994,0.4
70,1298,615134,14148082,0.4
147,981,468555,5622660,0.21
92,1540,827701,33935741,0.15
113,803,352830,8820750,0.48
28,1734,529048,15342392,0.46
1,1324,353280,8478720,0.35
47,1898,273378,6287694,0.21
162,426,1503,24048,0.42
138,346,918635,23884510,0.42
31,1145,464747,20448868,0.34
162,641,1497,16467,0.28
16,680,643866,35412630,0.36
157,1546,357000,11424000,0.28
146,643,780947,3904735,0.42
136,496,579870,11017530,0.43
67,1669,248173,6204325,0.31
114,317,686870,15111140,0.18
112,1508,418605,2930235,0.14
161,1911,1503,63126,0.34
30,674,295251,13876797,0.47
159,944,1507,61787,0.46
146,1644,232196,4179528,0.19
41,255,113374,2607602,0.49
85,1875,175261,1752610,0.12
126,695,958422,15334752,0.33
160,186,2005,14035,0.14
162,503,1504,55648,0.46
162,505,1491,38766,0.32
152,308,540131,31327598,0.17
104,1277,945273,35920374,0.11
79,1668,528472,22195824,0.4
160,979,1996,83832,0.39
30,1618,282223,3104453,0.42
11,1346,138879,972153,0.35
161,1376,1507,61787,0.29
83,522,796894,19125456,0.33
21,1544,754878,21136584,0.44
161,946,1499,71952,0.37
141,1694,465732,9780372,0.3
90,336,287538,12651672,0.41
54,1994,877818,38623992,0.41
145,593,797948,41493296,0.39
162,30,1503,18036,0.4
22,1024,978103,50861356,0.45
160,1851,1999,23988,0.29
130,579,771098,5397686,0.41
62,1293,379024,9096576,0.24
3,1450,266907,7740303,0.16
158,1490,1500,55500,0.19
158,446,1503,46593,0.3
81,1122,469491,21596586,0.47
160,272,2001,82041,0.49
141,173,799437,40771287,0.46
159,553,1509,30180,0.16
30,1037,463011,15279363,0.23
159,1512,1514,39364,0.13
125,902,855929,5991503,0.49
128,1963,731579,19021054,0.2
129,1988,824311,34621062,0.5
102,1676,690118,25534366,0.21
24,1442,227559,9329919,0.46
84,486,751861,9774193,0.19
99,639,886845,29265885,0.43
158,1147,1501,45030,0.24
155,460,916305,39401115,0.43
161,1383,1498,14980,0.25
159,1945,1507,84392,0.35
8,1765,501119,25055950,0.17
108,903,879227,35169080,0.17
159,1120,1509,90540,0.31
158,1017,1501,55537,0.27
59,270,435415,13497865,0.29
84,1808,436515,23135295,0.18
158,778,1504,39104,0.41
160,1205,1998,47952,0.33
147,1591,206219,1649752,0.23
145,1253,295228,2361824,0.21
117,1456,31833,923157,0.36
159,1410,1514,65102,0.15
131,872,6861,82332,0.32
158,931,1498,20972,0.48
25,251,741595,35596560,0.39
56,1990,917580,12846120,0.4
54,1120,179258,10755480,0.42
159,1484,1510,77010,0.25
69,612,709932,19878096,0.37
106,83,437065,13549015,0.27
51,938,300293,13212892,0.47
28,1122,720853,33159238,0.2
76,279,910090,19111890,0.5
129,1184,284208,3694704,0.22
23,1322,329894,2309258,0.46
58,1540,174691,7162331,0.17
146,34,928580,37143200,0.11
79,369,718536,6466824,0.16
52,30,350507,4206084,0.34
160,1932,2001,34017,0.15
119,1059,902364,9926004,0.12
160,1397,2001,12006,0.39
161,1006,1502,19526,0.13
116,1894,859334,24061352,0.45
159,39,1512,36288,0.31
99,401,844980,21969480,0.43
154,1071,619391,12387820,0.4
27,565,503142,26163384,0.41
95,599,239208,11721192,0.29
50,516,727801,3639005,0.15
136,1918,951741,56152719,0.39
11,1546,725203,23206496,0.16
160,1571,2000,116000,0.38
162,186,1500,10500,0.35
161,614,1499,8994,0.42
159,1111,1514,24224,0.36
81,778,461443,11997518,0.11
115,267,912506,17337614,0.15
162,1877,1501,39026,0.44
162,646,1501,7505,0.32
67,534,196040,11370320,0.26
55,898,511964,24574272,0.4
158,180,1499,16489,0.45
144,1238,823140,26340480,0.38
135,605,661992,25817688,0.36
68,361,491824,28033968,0.15
161,107,1502,21028,0.1
23,1603,995382,26875314,0.22
28,597,786031,18078713,0.25
111,370,133380,2400840,0.24
158,1130,1504,33088,0.48
160,500,1995,53865,0.27
120,469,632551,18343979,0.31
123,548,715913,20761477,0.3
162,501,1496,50864,0.4
159,1577,1514,30280,0.28
157,1229,941869,26372332,0.36
162,1672,1500,21000,0.2
89,161,444432,24443760,0.15
68,435,532937,5862307,0.19
127,327,297966,11322708,0.21
100,125,583467,16337076,0.11
152,240,34162,580754,0.3
115,366,323315,10346080,0.36
32,729,173627,3298913,0.11
131,1840,799166,19179984,0.37
23,364,200890,2611570,0.2
150,1404,284293,2274344,0.39
91,1590,660744,9250416,0.46
160,1472,1997,45931,0.24
111,1653,586389,4691112,0.12
155,1648,641675,28875375,0.29
161,1293,1504,36096,0.42
161,65,1498,34454,0.35
5,569,718578,43114680,0.48
122,1528,202523,10733719,0.22
45,1613,569444,8541660,0.33
82,320,582274,11063206,0.13
160,1902,1998,19980,0.49
159,34,1515,60600,0.16
161,168,1501,42028,0.32
5,662,424721,24209097,0.48
160,1415,2000,22000,0.38
159,1218,1506,21084,0.16
76,1083,772823,4636938,0.28
162,866,1499,43471,0.34
162,1784,1503,13527,0.47
161,1117,1504,67680,0.27
116,1992,434545,5214540,0.31
106,1526,313149,15344301,0.14
139,1378,233801,2571811,0.11
65,1073,85968,2750976,0.4
158,1779,1503,31563,0.16
160,1826,2001,46023,0.32
5,1145,671962,29566328,0.18
113,1635,572245,6294695,0.18
160,908,2000,16000,0.39
101,505,174034,4524884,0.18
30,1246,646750,37511500,0.22
106,1825,451831,14006761,0.32
160,1516,2004,46092,0.17
134,810,646066,10337056,0.49
130,185,23134,670886,0.28
147,1746,57670,1960780,0.16
159,285,1503,72144,0.35
134,653,650639,26025560,0.41
19,980,948424,29401144,0.41
85,859,342098,12657626,0.35
33,224,915971,42134666,0.45
161,305,1501,42028,0.35
162,58,1502,57076,0.13
75,848,664722,15953328,0.29
87,548,815066,23636914,0.32
158,249,1501,64543,0.4
69,1302,790380,31615200,0.21
30,264,456378,8214804,0.35
113,676,361545,13015620,0.13
155,1690,156889,5648004,0.35
85,950,108372,6068832,0.38
161,1063,1506,27108,0.4
161,1771,1505,40635,0.19
161,1826,1502,34546,0.44
160,15,2000,74000,0.18
26,742,755808,33255552,0.35
159,253,1503,43587,0.48
67,739,83274,582918,0.36
161,1406,1502,70594,0.35
70,1480,65333,3201317,0.35
35,905,753122,5271854,0.12
159,1433,1506,90360,0.26
